FLIGHT_DATE,PAIRING_POSITION,EQUIPMENT,n_bid,n_reserve,workload
2023-10-24,FO,321,29,41,1.41
2023-10-24,FO,332,43,23,0.53
2023-10-24,FO,717,31,15,0.48
2023-10-25,CA,321,29,23,0.79
2023-10-25,CA,332,42,32,0.76
2023-10-25,CA,717,31,15,0.48
2023-10-25,FA,NA,518,247,0.48
2023-10-25,FO,321,29,38,1.31
2023-10-25,FO,332,44,22,0.5
2023-10-25,FO,717,31,15,0.48
2023-10-26,CA,321,28,25,0.89
2023-10-26,CA,332,44,27,0.61
2023-10-26,CA,717,31,15,0.48
2023-10-26,FA,NA,537,248,0.46
2023-10-26,FO,321,28,36,1.29
2023-10-26,FO,332,44,22,0.5
2023-10-26,FO,717,31,15,0.48
2023-10-27,CA,321,28,26,0.93
2023-10-27,CA,332,45,28,0.62
2023-10-27,CA,717,32,13,0.41
2023-10-27,FA,NA,541,259,0.48
2023-10-27,FO,321,28,38,1.36
2023-10-27,FO,332,46,22,0.48
2023-10-27,FO,717,32,17,0.53
2023-10-28,CA,321,29,20,0.69
2023-10-28,CA,332,44,22,0.5
2023-10-28,CA,717,30,12,0.4
2023-10-28,FA,NA,521,294,0.56
2023-10-28,FO,321,29,38,1.31
2023-10-28,FO,332,45,23,0.51
2023-10-28,FO,717,29,18,0.62
2023-10-29,CA,321,29,18,0.62
2023-10-29,CA,332,46,26,0.57
2023-10-29,CA,717,29,11,0.38
2023-10-29,FA,NA,540,310,0.57
2023-10-29,FO,321,29,37,1.28
2023-10-29,FO,332,46,22,0.48
2023-10-29,FO,717,29,19,0.66
2023-10-30,CA,321,26,21,0.81
2023-10-30,CA,332,47,29,0.62
2023-10-30,CA,717,32,13,0.41
2023-10-30,FA,NA,546,310,0.57
2023-10-30,FO,321,26,39,1.5
2023-10-30,FO,332,47,23,0.49
2023-10-30,FO,717,32,19,0.59
2023-10-31,CA,321,29,16,0.55
2023-10-31,CA,332,44,24,0.55
2023-10-31,CA,717,30,12,0.4
2023-10-31,FA,NA,529,333,0.63
2023-10-31,FO,321,29,36,1.24
2023-10-31,FO,332,44,22,0.5
2023-10-31,FO,717,29,20,0.69
2023-11-01,CA,321,29,17,0.59
2023-11-01,CA,332,44,21,0.48
2023-11-01,CA,717,31,10,0.32
2023-11-01,FA,NA,548,298,0.54
2023-11-01,FO,321,29,23,0.79
2023-11-01,FO,332,44,18,0.41
2023-11-01,FO,717,30,15,0.5
2023-11-02,CA,321,28,21,0.75
2023-11-02,CA,332,47,28,0.6
2023-11-02,CA,717,31,10,0.32
2023-11-02,FA,NA,560,289,0.52
2023-11-02,FO,321,28,27,0.96
2023-11-02,FO,332,46,20,0.43
2023-11-02,FO,717,31,14,0.45
2023-11-03,CA,321,29,19,0.66
2023-11-03,CA,332,45,29,0.64
2023-11-03,CA,717,35,9,0.26
2023-11-03,FA,NA,547,289,0.53
2023-11-03,FO,321,29,26,0.9
2023-11-03,FO,332,47,21,0.45
2023-11-03,FO,717,33,14,0.42
2023-11-04,CA,321,29,19,0.66
2023-11-04,CA,332,44,24,0.55
2023-11-04,CA,717,32,9,0.28
2023-11-04,FA,NA,535,280,0.52
2023-11-04,FO,321,29,22,0.76
2023-11-04,FO,332,45,20,0.44
2023-11-04,FO,717,30,13,0.43
2023-11-05,CA,321,28,19,0.68
2023-11-05,CA,332,44,27,0.61
2023-11-05,CA,717,30,9,0.3
2023-11-05,FA,NA,536,290,0.54
2023-11-05,FO,321,28,26,0.93
2023-11-05,FO,332,46,20,0.43
2023-11-05,FO,717,28,11,0.39
2023-11-06,CA,321,27,21,0.78
2023-11-06,CA,332,46,27,0.59
2023-11-06,CA,717,31,9,0.29
2023-11-06,FA,NA,550,267,0.49
2023-11-06,FO,321,27,28,1.04
2023-11-06,FO,332,45,21,0.47
2023-11-06,FO,717,31,12,0.39
2023-11-07,CA,321,26,21,0.81
2023-11-07,CA,332,44,27,0.61
2023-11-07,CA,717,31,10,0.32
2023-11-07,FA,NA,530,265,0.5
2023-11-07,FO,321,26,28,1.08
2023-11-07,FO,332,45,21,0.47
2023-11-07,FO,717,31,13,0.42
2023-11-08,CA,321,26,16,0.62
2023-11-08,CA,332,43,25,0.58
2023-11-08,CA,717,32,10,0.31
2023-11-08,FA,NA,534,258,0.48
2023-11-08,FO,321,26,28,1.08
2023-11-08,FO,332,43,22,0.51
2023-11-08,FO,717,32,13,0.41
2023-11-09,CA,321,27,17,0.63
2023-11-09,CA,332,45,25,0.56
2023-11-09,CA,717,32,11,0.34
2023-11-09,FA,NA,543,259,0.48
2023-11-09,FO,321,27,28,1.04
2023-11-09,FO,332,44,24,0.55
2023-11-09,FO,717,33,13,0.39
2023-11-10,CA,321,30,18,0.6
2023-11-10,CA,332,43,25,0.58
2023-11-10,CA,717,32,12,0.38
2023-11-10,FA,NA,533,280,0.53
2023-11-10,FO,321,30,23,0.77
2023-11-10,FO,332,43,25,0.58
2023-11-10,FO,717,32,13,0.41
2023-11-11,CA,321,27,14,0.52
2023-11-11,CA,332,43,20,0.47
2023-11-11,CA,717,30,13,0.43
2023-11-11,FA,NA,520,277,0.53
2023-11-11,FO,321,27,23,0.85
2023-11-11,FO,332,43,23,0.53
2023-11-11,FO,717,28,14,0.5
2023-11-12,CA,321,28,15,0.54
2023-11-12,CA,332,45,23,0.51
2023-11-12,CA,717,28,14,0.5
2023-11-12,FA,NA,523,274,0.52
2023-11-12,FO,321,28,26,0.93
2023-11-12,FO,332,47,23,0.49
2023-11-12,FO,717,29,13,0.45
2023-11-13,CA,321,27,22,0.81
2023-11-13,CA,332,45,29,0.64
2023-11-13,CA,717,32,15,0.47
2023-11-13,FA,NA,532,259,0.49
2023-11-13,FO,321,27,28,1.04
2023-11-13,FO,332,45,25,0.56
2023-11-13,FO,717,32,13,0.41
2023-11-14,CA,321,28,21,0.75
2023-11-14,CA,332,43,30,0.7
2023-11-14,CA,717,31,14,0.45
2023-11-14,FA,NA,530,259,0.49
2023-11-14,FO,321,28,29,1.04
2023-11-14,FO,332,45,24,0.53
2023-11-14,FO,717,31,14,0.45
2023-11-15,CA,321,28,19,0.68
2023-11-15,CA,332,46,30,0.65
2023-11-15,CA,717,32,13,0.41
2023-11-15,FA,NA,536,261,0.49
2023-11-15,FO,321,28,30,1.07
2023-11-15,FO,332,48,25,0.52
2023-11-15,FO,717,31,14,0.45
2023-11-16,CA,321,28,20,0.71
2023-11-16,CA,332,44,28,0.64
2023-11-16,CA,717,32,14,0.44
2023-11-16,FA,NA,535,266,0.5
2023-11-16,FO,321,28,27,0.96
2023-11-16,FO,332,45,23,0.51
2023-11-16,FO,717,31,15,0.48
2023-11-17,CA,321,28,22,0.79
2023-11-17,CA,332,43,27,0.63
2023-11-17,CA,717,31,14,0.45
2023-11-17,FA,NA,528,276,0.52
2023-11-17,FO,321,28,31,1.11
2023-11-17,FO,332,44,26,0.59
2023-11-17,FO,717,31,13,0.42
2023-11-18,CA,321,29,20,0.69
2023-11-18,CA,332,47,27,0.57
2023-11-18,CA,717,31,14,0.45
2023-11-18,FA,NA,538,273,0.51
2023-11-18,FO,321,28,30,1.07
2023-11-18,FO,332,48,26,0.54
2023-11-18,FO,717,30,14,0.47
2023-11-19,CA,321,28,20,0.71
2023-11-19,CA,332,46,24,0.52
2023-11-19,CA,717,29,13,0.45
2023-11-19,FA,NA,527,273,0.52
2023-11-19,FO,321,27,30,1.11
2023-11-19,FO,332,45,29,0.64
2023-11-19,FO,717,30,15,0.5
2023-11-20,CA,321,25,21,0.84
2023-11-20,CA,332,47,28,0.6
2023-11-20,CA,717,35,15,0.43
2023-11-20,FA,NA,538,251,0.47
2023-11-20,FO,321,25,26,1.04
2023-11-20,FO,332,47,26,0.55
2023-11-20,FO,717,32,14,0.44
2023-11-21,CA,321,26,22,0.85
2023-11-21,CA,332,44,27,0.61
2023-11-21,CA,717,35,14,0.4
2023-11-21,FA,NA,525,271,0.52
2023-11-21,FO,321,26,28,1.08
2023-11-21,FO,332,46,25,0.54
2023-11-21,FO,717,33,14,0.42
2023-11-22,CA,321,28,18,0.64
2023-11-22,CA,332,45,26,0.58
2023-11-22,CA,717,34,17,0.5
2023-11-22,FA,NA,542,278,0.51
2023-11-22,FO,321,28,25,0.89
2023-11-22,FO,332,46,24,0.52
2023-11-22,FO,717,33,17,0.52
2023-11-23,CA,321,27,11,0.41
2023-11-23,CA,332,44,17,0.39
2023-11-23,CA,717,29,16,0.55
2023-11-23,FA,NA,515,279,0.54
2023-11-23,FO,321,27,23,0.85
2023-11-23,FO,332,45,24,0.53
2023-11-23,FO,717,29,17,0.59
2023-11-24,CA,321,27,11,0.41
2023-11-24,CA,332,43,18,0.42
2023-11-24,CA,717,32,17,0.53
2023-11-24,FA,NA,511,280,0.55
2023-11-24,FO,321,27,24,0.89
2023-11-24,FO,332,45,25,0.56
2023-11-24,FO,717,31,18,0.58
2023-11-25,CA,321,27,12,0.44
2023-11-25,CA,332,46,18,0.39
2023-11-25,CA,717,29,13,0.45
2023-11-25,FA,NA,526,279,0.53
2023-11-25,FO,321,27,22,0.81
2023-11-25,FO,332,47,24,0.51
2023-11-25,FO,717,29,15,0.52
2023-11-26,CA,321,25,16,0.64
2023-11-26,CA,332,45,20,0.44
2023-11-26,CA,717,30,13,0.43
2023-11-26,FA,NA,535,279,0.52
2023-11-26,FO,321,25,23,0.92
2023-11-26,FO,332,47,24,0.51
2023-11-26,FO,717,29,16,0.55
2023-11-27,CA,321,27,21,0.78
2023-11-27,CA,332,45,26,0.58
2023-11-27,CA,717,32,12,0.38
2023-11-27,FA,NA,541,232,0.43
2023-11-27,FO,321,27,28,1.04
2023-11-27,FO,332,46,24,0.52
2023-11-27,FO,717,32,16,0.5
2023-11-28,CA,321,29,21,0.72
2023-11-28,CA,332,41,30,0.73
2023-11-28,CA,717,32,12,0.38
2023-11-28,FA,NA,529,276,0.52
2023-11-28,FO,321,29,29,1
2023-11-28,FO,332,43,27,0.63
2023-11-28,FO,717,31,17,0.55
2023-11-29,CA,321,30,21,0.7
2023-11-29,CA,332,41,32,0.78
2023-11-29,CA,717,32,11,0.34
2023-11-29,FA,NA,521,290,0.56
2023-11-29,FO,321,30,32,1.07
2023-11-29,FO,332,41,27,0.66
2023-11-29,FO,717,31,18,0.58
2023-11-30,CA,321,27,23,0.85
2023-11-30,CA,332,44,32,0.73
2023-11-30,CA,717,32,12,0.38
2023-11-30,FA,NA,526,275,0.52
2023-11-30,FO,321,27,33,1.22
2023-11-30,FO,332,44,25,0.57
2023-11-30,FO,717,34,20,0.59
2023-12-01,CA,321,30,20,0.67
2023-12-01,CA,332,44,30,0.68
2023-12-01,CA,717,34,15,0.44
2023-12-01,FA,NA,529,284,0.54
2023-12-01,FO,321,29,30,1.03
2023-12-01,FO,332,44,24,0.55
2023-12-01,FO,717,33,19,0.58
2023-12-02,CA,321,29,19,0.66
2023-12-02,CA,332,47,29,0.62
2023-12-02,CA,717,28,15,0.54
2023-12-02,FA,NA,536,310,0.58
2023-12-02,FO,321,28,22,0.79
2023-12-02,FO,332,47,29,0.62
2023-12-02,FO,717,28,13,0.46
2023-12-03,CA,321,27,24,0.89
2023-12-03,CA,332,45,31,0.69
2023-12-03,CA,717,27,15,0.56
2023-12-03,FA,NA,522,323,0.62
2023-12-03,FO,321,27,26,0.96
2023-12-03,FO,332,47,33,0.7
2023-12-03,FO,717,28,14,0.5
2023-12-04,CA,321,27,30,1.11
2023-12-04,CA,332,45,30,0.67
2023-12-04,CA,717,32,16,0.5
2023-12-04,FA,NA,542,312,0.58
2023-12-04,FO,321,27,28,1.04
2023-12-04,FO,332,44,34,0.77
2023-12-04,FO,717,32,12,0.38
2023-12-05,CA,321,29,32,1.1
2023-12-05,CA,332,43,30,0.7
2023-12-05,CA,717,30,15,0.5
2023-12-05,FA,NA,526,265,0.5
2023-12-05,FO,321,29,27,0.93
2023-12-05,FO,332,45,34,0.76
2023-12-05,FO,717,30,14,0.47
2023-12-06,CA,321,28,33,1.18
2023-12-06,CA,332,40,30,0.75
2023-12-06,CA,717,33,13,0.39
2023-12-06,FA,NA,523,262,0.5
2023-12-06,FO,321,28,28,1
2023-12-06,FO,332,39,35,0.9
2023-12-06,FO,717,32,15,0.47
2023-12-07,CA,321,27,34,1.26
2023-12-07,CA,332,43,30,0.7
2023-12-07,CA,717,33,12,0.36
2023-12-07,FA,NA,520,264,0.51
2023-12-07,FO,321,27,28,1.04
2023-12-07,FO,332,43,34,0.79
2023-12-07,FO,717,34,15,0.44
2023-12-08,CA,321,27,32,1.19
2023-12-08,CA,332,44,28,0.64
2023-12-08,CA,717,31,13,0.42
2023-12-08,FA,NA,535,264,0.49
2023-12-08,FO,321,27,27,1
2023-12-08,FO,332,44,36,0.82
2023-12-08,FO,717,31,15,0.48
2023-12-09,CA,321,26,28,1.08
2023-12-09,CA,332,47,29,0.62
2023-12-09,CA,717,29,13,0.45
2023-12-09,FA,NA,541,249,0.46
2023-12-09,FO,321,26,25,0.96
2023-12-09,FO,332,46,37,0.8
2023-12-09,FO,717,29,11,0.38
2023-12-10,CA,321,27,30,1.11
2023-12-10,CA,332,44,32,0.73
2023-12-10,CA,717,26,13,0.5
2023-12-10,FA,NA,526,258,0.49
2023-12-10,FO,321,28,25,0.89
2023-12-10,FO,332,45,34,0.76
2023-12-10,FO,717,28,11,0.39
2023-12-11,CA,321,27,30,1.11
2023-12-11,CA,332,45,32,0.71
2023-12-11,CA,717,32,13,0.41
2023-12-11,FA,NA,550,264,0.48
2023-12-11,FO,321,27,27,1
2023-12-11,FO,332,45,34,0.76
2023-12-11,FO,717,31,11,0.35
2023-12-12,CA,321,30,33,1.1
2023-12-12,CA,332,43,31,0.72
2023-12-12,CA,717,31,13,0.42
2023-12-12,FA,NA,518,266,0.51
2023-12-12,FO,321,30,26,0.87
2023-12-12,FO,332,44,33,0.75
2023-12-12,FO,717,31,13,0.42
2023-12-13,CA,321,27,32,1.19
2023-12-13,CA,332,44,31,0.7
2023-12-13,CA,717,34,14,0.41
2023-12-13,FA,NA,533,261,0.49
2023-12-13,FO,321,26,28,1.08
2023-12-13,FO,332,44,36,0.82
2023-12-13,FO,717,31,10,0.32
2023-12-14,CA,321,28,29,1.04
2023-12-14,CA,332,42,32,0.76
2023-12-14,CA,717,31,13,0.42
2023-12-14,FA,NA,517,266,0.51
2023-12-14,FO,321,28,29,1.04
2023-12-14,FO,332,41,32,0.78
2023-12-14,FO,717,30,10,0.33
2023-12-15,CA,321,30,32,1.07
2023-12-15,CA,332,44,31,0.7
2023-12-15,CA,717,34,13,0.38
2023-12-15,FA,NA,532,308,0.58
2023-12-15,FO,321,29,28,0.97
2023-12-15,FO,332,45,32,0.71
2023-12-15,FO,717,32,10,0.31
2023-12-16,CA,321,31,29,0.94
2023-12-16,CA,332,45,32,0.71
2023-12-16,CA,717,32,14,0.44
2023-12-16,FA,NA,530,308,0.58
2023-12-16,FO,321,29,30,1.03
2023-12-16,FO,332,45,31,0.69
2023-12-16,FO,717,30,12,0.4
2023-12-17,CA,321,28,29,1.04
2023-12-17,CA,332,43,30,0.7
2023-12-17,CA,717,28,14,0.5
2023-12-17,FA,NA,512,310,0.61
2023-12-17,FO,321,28,31,1.11
2023-12-17,FO,332,45,30,0.67
2023-12-17,FO,717,29,12,0.41
2023-12-18,CA,321,27,30,1.11
2023-12-18,CA,332,45,33,0.73
2023-12-18,CA,717,32,17,0.53
2023-12-18,FA,NA,532,307,0.58
2023-12-18,FO,321,27,32,1.19
2023-12-18,FO,332,45,31,0.69
2023-12-18,FO,717,33,12,0.36
2023-12-19,CA,321,28,33,1.18
2023-12-19,CA,332,41,30,0.73
2023-12-19,CA,717,31,15,0.48
2023-12-19,FA,NA,518,314,0.61
2023-12-19,FO,321,27,32,1.19
2023-12-19,FO,332,43,32,0.74
2023-12-19,FO,717,32,14,0.44
2023-12-20,CA,321,27,22,0.81
2023-12-20,CA,332,45,24,0.53
2023-12-20,CA,717,29,13,0.45
2023-12-20,FA,NA,524,295,0.56
2023-12-20,FO,321,27,28,1.04
2023-12-20,FO,332,45,28,0.62
2023-12-20,FO,717,29,15,0.52
2023-12-21,CA,321,29,24,0.83
2023-12-21,CA,332,43,23,0.53
2023-12-21,CA,717,31,13,0.42
2023-12-21,FA,NA,532,305,0.57
2023-12-21,FO,321,29,25,0.86
2023-12-21,FO,332,43,30,0.7
2023-12-21,FO,717,31,13,0.42
2023-12-22,CA,321,29,17,0.59
2023-12-22,CA,332,43,20,0.47
2023-12-22,CA,717,32,12,0.38
2023-12-22,FA,NA,545,330,0.61
2023-12-22,FO,321,29,21,0.72
2023-12-22,FO,332,46,28,0.61
2023-12-22,FO,717,33,13,0.39
2023-12-23,CA,321,29,13,0.45
2023-12-23,CA,332,45,17,0.38
2023-12-23,CA,717,30,12,0.4
2023-12-23,FA,NA,533,320,0.6
2023-12-23,FO,321,29,18,0.62
2023-12-23,FO,332,46,28,0.61
2023-12-23,FO,717,30,14,0.47
2023-12-24,CA,321,27,16,0.59
2023-12-24,CA,332,42,21,0.5
2023-12-24,CA,717,27,18,0.67
2023-12-24,FA,NA,535,320,0.6
2023-12-24,FO,321,27,17,0.63
2023-12-24,FO,332,45,30,0.67
2023-12-24,FO,717,28,17,0.61
2023-12-25,CA,321,26,15,0.58
2023-12-25,CA,332,46,19,0.41
2023-12-25,CA,717,28,18,0.64
2023-12-25,FA,NA,505,319,0.63
2023-12-25,FO,321,26,17,0.65
2023-12-25,FO,332,45,30,0.67
2023-12-25,FO,717,26,18,0.69
2023-12-26,CA,321,26,15,0.58
2023-12-26,CA,332,44,22,0.5
2023-12-26,CA,717,30,18,0.6
2023-12-26,FA,NA,526,320,0.61
2023-12-26,FO,321,26,21,0.81
2023-12-26,FO,332,45,26,0.58
2023-12-26,FO,717,31,17,0.55
2023-12-27,CA,321,27,12,0.44
2023-12-27,CA,332,44,24,0.55
2023-12-27,CA,717,31,14,0.45
2023-12-27,FA,NA,522,323,0.62
2023-12-27,FO,321,27,22,0.81
2023-12-27,FO,332,44,29,0.66
2023-12-27,FO,717,31,15,0.48
2023-12-28,CA,321,27,12,0.44
2023-12-28,CA,332,46,24,0.52
2023-12-28,CA,717,31,13,0.42
2023-12-28,FA,NA,536,333,0.62
2023-12-28,FO,321,27,22,0.81
2023-12-28,FO,332,46,25,0.54
2023-12-28,FO,717,31,13,0.42
2023-12-29,CA,321,28,13,0.46
2023-12-29,CA,332,44,20,0.45
2023-12-29,CA,717,32,13,0.41
2023-12-29,FA,NA,536,330,0.62
2023-12-29,FO,321,28,22,0.79
2023-12-29,FO,332,46,28,0.61
2023-12-29,FO,717,33,14,0.42
2023-12-30,CA,321,28,16,0.57
2023-12-30,CA,332,46,18,0.39
2023-12-30,CA,717,28,15,0.54
2023-12-30,FA,NA,530,306,0.58
2023-12-30,FO,321,28,19,0.68
2023-12-30,FO,332,47,25,0.53
2023-12-30,FO,717,29,16,0.55
2023-12-31,CA,321,26,13,0.5
2023-12-31,CA,332,44,17,0.39
2023-12-31,CA,717,29,15,0.52
2023-12-31,FA,NA,518,310,0.6
2023-12-31,FO,321,26,14,0.54
2023-12-31,FO,332,45,22,0.49
2023-12-31,FO,717,28,15,0.54
2024-01-01,CA,321,27,14,0.52
2024-01-01,CA,332,46,20,0.43
2024-01-01,CA,717,29,19,0.66
2024-01-01,FA,NA,517,370,0.72
2024-01-01,FO,321,27,23,0.85
2024-01-01,FO,332,45,22,0.49
2024-01-01,FO,717,31,16,0.52
2024-01-02,CA,321,29,21,0.72
2024-01-02,CA,332,41,32,0.78
2024-01-02,CA,717,32,18,0.56
2024-01-02,FA,NA,518,378,0.73
2024-01-02,FO,321,29,33,1.14
2024-01-02,FO,332,41,30,0.73
2024-01-02,FO,717,32,16,0.5
2024-01-03,CA,321,28,25,0.89
2024-01-03,CA,332,45,31,0.69
2024-01-03,CA,717,30,17,0.57
2024-01-03,FA,NA,534,362,0.68
2024-01-03,FO,321,28,33,1.18
2024-01-03,FO,332,43,32,0.74
2024-01-03,FO,717,30,15,0.5
2024-01-04,CA,321,29,27,0.93
2024-01-04,CA,332,45,32,0.71
2024-01-04,CA,717,32,18,0.56
2024-01-04,FA,NA,534,368,0.69
2024-01-04,FO,321,29,31,1.07
2024-01-04,FO,332,45,29,0.64
2024-01-04,FO,717,33,15,0.45
2024-01-05,CA,321,30,27,0.9
2024-01-05,CA,332,43,32,0.74
2024-01-05,CA,717,34,18,0.53
2024-01-05,FA,NA,534,351,0.66
2024-01-05,FO,321,30,33,1.1
2024-01-05,FO,332,44,29,0.66
2024-01-05,FO,717,33,15,0.45
2024-01-06,CA,321,28,26,0.93
2024-01-06,CA,332,45,32,0.71
2024-01-06,CA,717,29,16,0.55
2024-01-06,FA,NA,521,380,0.73
2024-01-06,FO,321,28,30,1.07
2024-01-06,FO,332,46,25,0.54
2024-01-06,FO,717,29,14,0.48
2024-01-07,CA,321,28,27,0.96
2024-01-07,CA,332,45,35,0.78
2024-01-07,CA,717,30,16,0.53
2024-01-07,FA,NA,554,368,0.66
2024-01-07,FO,321,28,30,1.07
2024-01-07,FO,332,45,25,0.56
2024-01-07,FO,717,29,13,0.45
2024-01-08,CA,321,27,27,1
2024-01-08,CA,332,49,37,0.76
2024-01-08,CA,717,32,18,0.56
2024-01-08,FA,NA,571,309,0.54
2024-01-08,FO,321,27,32,1.19
2024-01-08,FO,332,49,26,0.53
2024-01-08,FO,717,32,14,0.44
2024-01-09,CA,321,27,27,1
2024-01-09,CA,332,46,37,0.8
2024-01-09,CA,717,29,18,0.62
2024-01-09,FA,NA,535,304,0.57
2024-01-09,FO,321,27,35,1.3
2024-01-09,FO,332,47,30,0.64
2024-01-09,FO,717,29,14,0.48
2024-01-10,CA,321,27,26,0.96
2024-01-10,CA,332,47,38,0.81
2024-01-10,CA,717,31,16,0.52
2024-01-10,FA,NA,538,304,0.57
2024-01-10,FO,321,27,38,1.41
2024-01-10,FO,332,48,30,0.62
2024-01-10,FO,717,30,14,0.47
2024-01-11,CA,321,28,28,1
2024-01-11,CA,332,46,37,0.8
2024-01-11,CA,717,32,21,0.66
2024-01-11,FA,NA,539,304,0.56
2024-01-11,FO,321,28,40,1.43
2024-01-11,FO,332,46,30,0.65
2024-01-11,FO,717,32,14,0.44
2024-01-12,CA,321,28,28,1
2024-01-12,CA,332,43,36,0.84
2024-01-12,CA,717,35,20,0.57
2024-01-12,FA,NA,543,331,0.61
2024-01-12,FO,321,28,36,1.29
2024-01-12,FO,332,45,29,0.64
2024-01-12,FO,717,35,14,0.4
2024-01-13,CA,321,27,23,0.85
2024-01-13,CA,332,45,37,0.82
2024-01-13,CA,717,28,17,0.61
2024-01-13,FA,NA,548,331,0.6
2024-01-13,FO,321,27,37,1.37
2024-01-13,FO,332,46,30,0.65
2024-01-13,FO,717,28,14,0.5
2024-01-14,CA,321,29,24,0.83
2024-01-14,CA,332,46,35,0.76
2024-01-14,CA,717,31,16,0.52
2024-01-14,FA,NA,545,333,0.61
2024-01-14,FO,321,28,37,1.32
2024-01-14,FO,332,45,29,0.64
2024-01-14,FO,717,31,14,0.45
2024-01-15,CA,321,29,27,0.93
2024-01-15,CA,332,48,39,0.81
2024-01-15,CA,717,32,16,0.5
2024-01-15,FA,NA,551,333,0.6
2024-01-15,FO,321,28,35,1.25
2024-01-15,FO,332,48,30,0.62
2024-01-15,FO,717,31,15,0.48
2024-01-16,CA,321,26,27,1.04
2024-01-16,CA,332,43,40,0.93
2024-01-16,CA,717,32,16,0.5
2024-01-16,FA,NA,518,308,0.59
2024-01-16,FO,321,26,34,1.31
2024-01-16,FO,332,43,32,0.74
2024-01-16,FO,717,29,14,0.48
2024-01-17,CA,321,29,26,0.9
2024-01-17,CA,332,44,39,0.89
2024-01-17,CA,717,28,16,0.57
2024-01-17,FA,NA,506,305,0.6
2024-01-17,FO,321,29,41,1.41
2024-01-17,FO,332,45,34,0.76
2024-01-17,FO,717,29,16,0.55
2024-01-18,CA,321,27,27,1
2024-01-18,CA,332,45,36,0.8
2024-01-18,CA,717,30,16,0.53
2024-01-18,FA,NA,525,309,0.59
2024-01-18,FO,321,27,42,1.56
2024-01-18,FO,332,45,34,0.76
2024-01-18,FO,717,29,16,0.55
2024-01-19,CA,321,28,26,0.93
2024-01-19,CA,332,44,31,0.7
2024-01-19,CA,717,32,14,0.44
2024-01-19,FA,NA,534,309,0.58
2024-01-19,FO,321,28,37,1.32
2024-01-19,FO,332,45,33,0.73
2024-01-19,FO,717,33,17,0.52
2024-01-20,CA,321,26,24,0.92
2024-01-20,CA,332,48,29,0.6
2024-01-20,CA,717,29,15,0.52
2024-01-20,FA,NA,528,323,0.61
2024-01-20,FO,321,26,35,1.35
2024-01-20,FO,332,50,31,0.62
2024-01-20,FO,717,27,16,0.59
2024-01-21,CA,321,25,23,0.92
2024-01-21,CA,332,47,30,0.64
2024-01-21,CA,717,29,13,0.45
2024-01-21,FA,NA,530,317,0.6
2024-01-21,FO,321,25,34,1.36
2024-01-21,FO,332,46,31,0.67
2024-01-21,FO,717,30,16,0.53
2024-01-22,CA,321,25,27,1.08
2024-01-22,CA,332,47,35,0.74
2024-01-22,CA,717,29,16,0.55
2024-01-22,FA,NA,531,310,0.58
2024-01-22,FO,321,25,36,1.44
2024-01-22,FO,332,47,31,0.66
2024-01-22,FO,717,29,17,0.59
2024-01-23,CA,321,25,28,1.12
2024-01-23,CA,332,46,37,0.8
2024-01-23,CA,717,30,19,0.63
2024-01-23,FA,NA,517,309,0.6
2024-01-23,FO,321,25,37,1.48
2024-01-23,FO,332,49,35,0.71
2024-01-23,FO,717,29,15,0.52
2024-01-24,CA,321,26,28,1.08
2024-01-24,CA,332,44,36,0.82
2024-01-24,CA,717,28,19,0.68
2024-01-24,FA,NA,514,310,0.6
2024-01-24,FO,321,26,37,1.42
2024-01-24,FO,332,43,35,0.81
2024-01-24,FO,717,28,15,0.54
2024-01-25,CA,321,25,28,1.12
2024-01-25,CA,332,46,37,0.8
2024-01-25,CA,717,31,18,0.58
2024-01-25,FA,NA,536,311,0.58
2024-01-25,FO,321,25,34,1.36
2024-01-25,FO,332,46,31,0.67
2024-01-25,FO,717,30,17,0.57
2024-01-26,CA,321,26,27,1.04
2024-01-26,CA,332,48,38,0.79
2024-01-26,CA,717,34,16,0.47
2024-01-26,FA,NA,539,316,0.59
2024-01-26,FO,321,26,31,1.19
2024-01-26,FO,332,48,32,0.67
2024-01-26,FO,717,33,15,0.45
2024-01-27,CA,321,27,23,0.85
2024-01-27,CA,332,46,33,0.72
2024-01-27,CA,717,30,14,0.47
2024-01-27,FA,NA,519,332,0.64
2024-01-27,FO,321,27,28,1.04
2024-01-27,FO,332,48,31,0.65
2024-01-27,FO,717,32,13,0.41
2024-01-28,CA,321,26,22,0.85
2024-01-28,CA,332,46,36,0.78
2024-01-28,CA,717,30,14,0.47
2024-01-28,FA,NA,528,339,0.64
2024-01-28,FO,321,26,28,1.08
2024-01-28,FO,332,46,32,0.7
2024-01-28,FO,717,28,15,0.54
2024-01-29,CA,321,26,24,0.92
2024-01-29,CA,332,49,38,0.78
2024-01-29,CA,717,34,17,0.5
2024-01-29,FA,NA,540,334,0.62
2024-01-29,FO,321,26,33,1.27
2024-01-29,FO,332,50,34,0.68
2024-01-29,FO,717,31,17,0.55
2024-01-30,CA,321,25,24,0.96
2024-01-30,CA,332,46,38,0.83
2024-01-30,CA,717,33,17,0.52
2024-01-30,FA,NA,523,335,0.64
2024-01-30,FO,321,25,32,1.28
2024-01-30,FO,332,48,32,0.67
2024-01-30,FO,717,30,17,0.57
2024-01-31,CA,321,24,24,1
2024-01-31,CA,332,43,35,0.81
2024-01-31,CA,717,28,16,0.57
2024-01-31,FA,NA,499,301,0.6
